time,open,high,low,close,Volume
2025-01-10T14:15:00-05:00,506.08351692,506.38200322,505.90442515,506.10341601,40612
2025-01-10T14:20:00-05:00,506.10341601,506.14321418,505.41689753,505.97407195,40266
2025-01-10T14:25:00-05:00,505.98402149,506.90932901,505.98402149,506.59094363,43631
2025-01-10T14:30:00-05:00,506.57104454,506.62079226,505.84472789,505.98402149,25635
2025-01-10T14:35:00-05:00,505.95417286,506.39195276,505.72533337,506.35215459,18655
2025-01-10T14:40:00-05:00,506.3322555,506.60089317,505.80492971,505.98402149,19465
2025-01-10T14:45:00-05:00,505.94422332,506.14321418,505.43679661,505.54624159,31330
2025-01-10T14:50:00-05:00,505.46664524,506.35215459,505.36714981,506.34220505,28688
2025-01-10T14:55:00-05:00,506.31235642,506.77003541,506.17306281,506.42180139,35095
2025-01-10T15:00:00-05:00,506.38200322,506.67053997,505.87457652,506.29245733,45068
2025-01-10T15:05:00-05:00,506.32230596,506.7003886,506.06361784,506.08351692,26172
2025-01-10T15:10:00-05:00,506.07356738,506.22281053,505.0189158,505.10846169,40932
2025-01-10T15:15:00-05:00,505.14825986,505.3870489,504.33239731,504.57118635,54097
2025-01-10T15:20:00-05:00,504.62093407,504.98906717,504.40204412,504.76022767,41114
2025-01-10T15:25:00-05:00,504.77017722,504.83982402,504.36224594,504.57118635,29236
2025-01-10T15:30:00-05:00,504.55128726,504.78012676,503.88466787,504.24285142,65068
2025-01-10T15:35:00-05:00,504.24285142,505.19800758,504.18315416,504.67068178,52794
2025-01-10T15:40:00-05:00,504.66073224,505.07861306,504.24285142,504.60103498,49832
2025-01-10T15:45:00-05:00,504.64083315,504.69058087,504.22295234,504.34234686,46840
2025-01-10T15:50:00-05:00,504.30254868,505.3870489,504.04386056,505.34725072,106680
2025-01-10T15:55:00-05:00,505.25770483,505.29750301,504.46174138,504.65575747,326726
2025-01-13T09:30:00-05:00,498.67110721,499.15863483,498.1636805,498.67110721,213801
2025-01-13T09:35:00-05:00,498.63130904,498.84024944,497.24832253,497.73585015,166933
2025-01-13T09:40:00-05:00,497.71595106,499.13873574,497.1836505,499.10888711,107344
2025-01-13T09:45:00-05:00,499.04918985,499.04918985,498.07413462,498.41241909,44191
2025-01-13T09:50:00-05:00,498.40246954,500.1635387,498.25322639,499.73570834,96238
2025-01-13T09:55:00-05:00,499.7954056,500.52172225,499.32777706,499.60636427,67812
2025-01-13T10:00:00-05:00,499.60636427,500.07399281,498.95964396,499.60636427,49315
2025-01-13T10:05:00-05:00,499.62626336,500.86995627,499.43722204,499.53671747,44416
2025-01-13T10:10:00-05:00,499.53671747,499.64616245,498.8302999,498.87009807,37636
2025-01-13T10:15:00-05:00,498.90989625,499.46707067,498.49201543,499.23823117,48160
2025-01-13T10:20:00-05:00,499.23823117,499.8650524,498.21342822,498.33282274,43561
2025-01-13T10:25:00-05:00,498.29302457,498.39252,497.49706111,497.52690974,37934
2025-01-13T10:30:00-05:00,497.57665745,498.96959351,497.57665745,498.59151086,44344
2025-01-13T10:35:00-05:00,498.55171269,500.35258002,498.51191452,500.2331855,50302
2025-01-13T10:40:00-05:00,500.25308458,501.0390985,499.73570834,500.87990581,62857
2025-01-13T10:45:00-05:00,500.88985535,501.42713069,500.69086449,501.41718114,78236
2025-01-13T10:50:00-05:00,501.4072316,501.42713069,499.94464874,500.08394235,29804
2025-01-13T10:55:00-05:00,500.10384144,500.36252956,499.41732295,499.48696976,26035
2025-01-13T11:00:00-05:00,499.51681839,499.91480011,499.09893757,499.20838254,23691
2025-01-13T11:05:00-05:00,499.23823117,499.23823117,498.52186406,498.71090538,40645
2025-01-13T11:10:00-05:00,498.74075401,499.10888711,498.37262091,498.7606531,27358
2025-01-13T11:15:00-05:00,498.73080447,499.02929077,498.34277228,498.65120812,21285
2025-01-13T11:20:00-05:00,498.74075401,499.00939168,498.23332731,498.57161178,34300
2025-01-13T11:25:00-05:00,498.58653609,498.87009807,498.45221726,498.47211634,27027
2025-01-13T11:30:00-05:00,498.47211634,499.20838254,498.37262091,498.90989625,32171
2025-01-13T11:35:00-05:00,498.96959351,499.72575879,498.55171269,498.73080447,25587
2025-01-13T11:40:00-05:00,498.75070356,500.15358915,498.75070356,499.91480011,27736
2025-01-13T11:45:00-05:00,499.90485057,499.90485057,499.45712113,499.62626336,20524
2025-01-13T11:50:00-05:00,499.6362129,499.78545605,498.85019899,498.85019899,30606
2025-01-13T11:55:00-05:00,498.86014853,498.87009807,497.78559786,498.00448781,44926
2025-01-13T12:00:00-05:00,497.99453827,498.65120812,497.53685928,498.1636805,61504
2025-01-13T12:05:00-05:00,498.20347868,499.20838254,498.01443736,499.20838254,49274
2025-01-13T12:10:00-05:00,499.16858437,499.81530468,499.13873574,499.76555697,36499
2025-01-13T12:15:00-05:00,499.76555697,500.39237819,499.59641473,500.27298367,36449
2025-01-13T12:20:00-05:00,500.21328641,500.79035992,500.12374052,500.55157088,46400
2025-01-13T12:25:00-05:00,500.51177271,500.97940124,500.50182317,500.63116723,42393
2025-01-13T12:30:00-05:00,500.62121768,500.98935078,500.2331855,500.90975444,45403
2025-01-13T12:35:00-05:00,500.92965353,501.0390985,500.2331855,500.2331855,40252
2025-01-13T12:40:00-05:00,500.18343778,500.44212591,499.92474966,500.06404326,23165
2025-01-13T12:45:00-05:00,500.03419463,500.69086449,499.9346992,500.46202499,26570
2025-01-13T12:50:00-05:00,500.47197454,501.06894713,500.35258002,500.54162134,29522
2025-01-13T12:55:00-05:00,500.54162134,501.75546561,500.52172225,501.6360711,86579
2025-01-13T13:00:00-05:00,501.6360711,501.89475922,501.4072316,501.60622247,41549
2025-01-13T13:05:00-05:00,501.55647475,501.7753647,501.17839211,501.41718114,23975
2025-01-13T13:10:00-05:00,501.45697932,501.89475922,501.45697932,501.69576835,23323
2025-01-13T13:15:00-05:00,501.70074313,501.72561698,500.91970398,501.04904804,32741
2025-01-13T13:20:00-05:00,501.06894713,501.16844256,500.86000672,501.13859393,32425
2025-01-13T13:25:00-05:00,501.13859393,501.71566744,501.00924987,501.68581881,30404
2025-01-13T13:30:00-05:00,501.68581881,502.073851,501.31768571,501.87486013,49461
2025-01-13T13:35:00-05:00,501.88480968,502.06390145,501.42713069,501.82511242,28898
2025-01-13T13:40:00-05:00,501.82511242,501.82511242,501.02914896,501.14854348,19182
2025-01-13T13:45:00-05:00,501.09879576,502.20319506,501.05899759,502.05395191,60482
2025-01-13T13:50:00-05:00,502.01415374,502.13354826,501.31768571,501.31768571,42751
2025-01-13T13:55:00-05:00,501.34753434,501.78531424,501.22813982,501.71566744,40213
2025-01-13T14:00:00-05:00,501.67586927,501.93455739,501.19829119,501.36743343,27910
2025-01-13T14:05:00-05:00,501.37738297,501.75546561,501.12864439,501.25798845,20940
2025-01-13T14:10:00-05:00,501.15849302,501.55647475,500.68091494,500.70081403,29245
2025-01-13T14:15:00-05:00,500.69086449,500.92965353,500.46202499,500.52172225,25502
2025-01-13T14:20:00-05:00,500.57146997,501.17839211,500.3724791,501.00924987,28200
2025-01-13T14:25:00-05:00,501.0390985,501.76541516,500.88985535,501.71566744,26578
2025-01-13T14:30:00-05:00,501.7057179,501.93455739,501.42713069,501.65597018,21373
2025-01-13T14:35:00-05:00,501.65597018,502.07882577,501.23808937,501.95445648,30552
2025-01-13T14:40:00-05:00,501.91465831,502.52158044,501.90470876,502.30269049,31411
2025-01-13T14:45:00-05:00,502.22309415,502.33253912,501.21819028,501.31768571,21147
2025-01-13T14:50:00-05:00,501.35748388,501.75546561,501.15849302,501.49677749,21981
2025-01-13T14:55:00-05:00,501.49677749,502.15344734,501.48682795,502.03405282,34227
2025-01-13T15:00:00-05:00,501.93455739,502.04400237,501.50672703,501.59627292,31300
2025-01-13T15:05:00-05:00,501.61617201,502.06390145,501.61617201,501.72561698,55076
2025-01-13T15:10:00-05:00,501.80521333,501.89475922,501.58632338,501.7057179,20744
2025-01-13T15:15:00-05:00,501.67586927,502.3723373,501.60622247,502.34248867,27237
2025-01-13T15:20:00-05:00,502.3723373,502.4419841,501.34753434,501.38733251,28344
2025-01-13T15:25:00-05:00,501.38733251,501.74551607,501.27788754,501.52662612,28618
2025-01-13T15:30:00-05:00,501.50672703,501.89475922,501.29778663,501.83506196,31743
2025-01-13T15:35:00-05:00,501.74551607,502.02410328,501.45697932,501.4768784,28021
2025-01-13T15:40:00-05:00,501.51667658,501.89475922,501.51667658,501.73556653,31271
2025-01-13T15:45:00-05:00,501.7057179,502.073851,501.66591973,501.85496105,49234
2025-01-13T15:50:00-05:00,501.86491059,502.82006674,501.82511242,502.75041994,81322
2025-01-13T15:55:00-05:00,502.77031902,503.46678705,502.76036948,503.04890624,183279
